year,city,hotel_name,total_rooms,rooms_used,occupancy_rate,avg_price,room_revenue,food_revenue,total_revenue,employees,individual_guests,group_guests,total_guests,domestic_guests,japan_guests,korea_guests,hk_mo_guests,usa_guests,domestic_ratio,international_ratio,individual_ratio,revpar,star_rank,star_rating,has_star
2025,南投縣,"雲品溫泉酒店日月潭
Fleur De Chine Hotel",53114,,70.3,11676.0,620149285,257905799,966893200,316,99112,37711,136823,119700,818,139,1073,8692,0.8748529121565819,0.1251470878434181,0.7243811347507364,8208.228,5.0,五星級,1
2025,南投縣,"漢來日月行館
GRAND HILAI SUN MOON LAKE",19133,,56.36,22642.0,433206759,203710111,647749943,217,35998,4460,40458,38919,117,15,154,570,0.961960551683227,0.03803944831677297,0.8897622225517821,12761.0312,,無星等/未評鑑,0
2025,南投縣,"日月潭力麗溫德姆溫泉酒店
*Wyndham Sun Moon Lake",34694,,48.25,7831.0,271696223,118977186,407824128,194,53870,32094,85964,80249,160,59,561,1630,0.9335186822390769,0.06648131776092314,0.6266576706528314,3778.4575,5.0,五星級,1
2025,嘉義縣,"阿里山賓館(歷史館)
*Alishan Hotel (Historical building)",4323,,33.84,11228.0,48540723,0,48540723,11,7622,3272,10894,9445,69,22,98,512,0.8669910042225079,0.13300899577749214,0.6996511841380576,3799.5552000000002,4.0,四星級,1
2025,嘉義縣,"名都觀光渡假大飯店
*Beau  Max  Resort  Hotel",6179,,17.45,2054.0,12691526,10756855,23979986,42,4944,10259,15203,15203,0,0,0,0,1.0,0.0,0.32519897388673286,358.42299999999994,3.0,三星級,1
2025,嘉義縣,"阿里山賓館(現代館)
*Alishan Hotel (Modern building)",21033,,55.40999999999999,11268.0,236992949,96627900,340003553,110,37259,15966,53225,46115,322,111,487,2503,0.866416157820573,0.13358384217942698,0.7000281822451855,6243.598799999999,4.0,四星級,1
2025,屏東縣,"凱撒大飯店
Caesar  Park  Hotel  Kenting",69129,,67.4,5931.0,410014660,88676138,535819729,216,152643,21059,173702,160441,799,4001,1166,1695,0.92365660729295,0.07634339270705004,0.878763629664598,3997.494,5.0,五星級,1
2025,屏東縣,"墾丁福華渡假飯店
Howard  Beach  Resort  Kenting",65447,,39.15,3591.0,235047456,87104974,336018868,227,105033,79088,184121,175012,708,1804,724,1752,0.9505270990272701,0.04947290097272994,0.5704563846600876,1405.8764999999999,5.0,五星級,1
2025,屏東縣,"墾丁怡灣渡假酒店
*Grand Bay Resort",40515,,47.44,3245.0,131458512,40703865,198676296,80,76651,24256,100907,100461,7,9,97,74,0.9955800885964303,0.004419911403569676,0.7596202443834422,1539.4279999999999,3.0,三星級,1
2025,台東縣,"知本老爺大酒店
Hotel  Royal   Chihpen  Spa",35591,,58.03,5086.0,180999090,91717205,307322854,192,71230,10718,81948,79019,200,2,265,1642,0.9642578220334846,0.035742177966515354,0.8692097427637038,2951.4058,5.0,五星級,1
2025,台東縣,"娜路彎大酒店
Formosan  Naruwan  Hotel & Resort Taitung",53264,,49.98,5370.0,286040104,160590151,480356623,195,132990,13051,146041,133170,81,28,150,439,0.911867215371026,0.088132784628974,0.9106346847803014,2683.926,5.0,五星級,1
2025,台東縣,"樂樂日暉溫泉酒店
J RESORT",5495,,31.36,2500.0,13735351,9782,13745133,9,11013,0,11013,11013,0,0,0,0,1.0,0.0,1.0,784.0,,無星等/未評鑑,0
2025,台東縣,"台東桂田喜來登酒店
*QUEENAPLAZA  HOTEL TAITUNG",49562,,46.82,3437.0,170335257,178879240,366788307,159,68961,40052,109013,103062,295,103,369,2764,0.9454101804371956,0.0545898195628044,0.6325942777466907,1609.2033999999999,5.0,五星級,1
2025,花蓮縣,"美侖大飯店
PARKVIEW HOTELS & RESORTS",41386,,37.92,3046.0,126065738,82870434,225660184,178,83585,19575,103160,99101,202,298,445,619,0.9606533540131834,0.039346645986816586,0.8102462194649089,1155.0432,5.0,五星級,1
2025,花蓮縣,"遠雄悅來大飯店
Farglory Hotel Hualien",54743,,39.37,4875.0,266861251,213821148,546685768,324,112825,25612,138437,135727,129,96,232,602,0.980424308530234,0.01957569146976601,0.8149916568547426,1919.2875,5.0,五星級,1
2025,花蓮縣,"瑞穗天合國際觀光酒店
Grand Cosmos Resort RuisuiHualien",38111,,52.73,10186.0,388202329,63958366,481863052,192,77674,33150,110824,100581,47,35,199,196,0.9075741716595683,0.09242582834043167,0.700877066339421,5371.077799999999,5.0,五星級,1
2025,花蓮縣,"太魯閣晶英酒店
Silks Place Hotel  Taroko",12690,,23.75,9566.0,121386577,42605332,191516408,163,32526,5482,38008,34578,85,184,142,999,0.9097558408756051,0.09024415912439487,0.8557672069038097,2271.925,5.0,五星級,1
2025,澎湖縣,"澎湖福朋喜來登酒店
Four Point by Sheraton Penghu",62623,,51.83,3025.0,189461158,199012625,425817542,191,89374,58090,147464,139478,262,82,211,5121,0.9458444094829924,0.05415559051700758,0.6060733467151305,1567.8575,5.0,五星級,1
2025,澎湖縣,"寶華大飯店
*Bowa Hotel",6426,,23.79,1942.0,12481465,105510,12647825,17,7596,6740,14336,14129,34,7,52,23,0.9855608258928571,0.014439174107142905,0.5298549107142857,462.0018,,無星等/未評鑑,0
2025,基隆市,"長榮桂冠酒店(基隆)
*Evergreen  Laurel   Hotel (Keelung)",43014,,84.18,3293.0,141657649,86302840,269938353,90,54432,36181,90613,84587,680,285,234,1012,0.9334974010351715,0.06650259896482846,0.6007085076092834,2772.0474000000004,5.0,五星級,1
2025,新竹市,"新竹老爺大酒店
Hotel  Royal  Hsinchu",58921,,77.61,3264.0,192292076,185584429,391993793,166,73401,15302,88703,57454,9350,1506,236,7675,0.6477120277780909,0.3522879722219091,0.8274917421056786,2533.1904,5.0,五星級,1
2025,新竹市,"新竹國賓大飯店
The  Ambassador  Hotel  Hsinchu",66000,,70.36,3431.0,226438180,412108668,726347185,293,77623,16851,94474,50895,7877,5052,487,8051,0.538719647733768,0.461280352266232,0.8216334652920381,2414.0516000000002,4.0,四星級,1
2025,嘉義市,"耐斯王子大飯店
Nice Prince Hotel",41648,,46.57,2559.0,106569896,124279671,250433012,114,40476,60106,100582,96116,1163,594,275,580,0.9555984172118271,0.044401582788172855,0.4024179276610129,1191.7263,5.0,五星級,1
2025,嘉義市,"鈺通大飯店
*Yuh-Tong Hotel",16909,,38.61,2011.0,33997447,52707790,87002264,62,15603,17026,32629,31725,365,144,86,88,0.9722945845720065,0.02770541542799354,0.47819424438383035,776.4470999999999,3.0,三星級,1
2025,金門縣,"陸島酒店
*LUDAO HOTEL",8866,,51.68000000000001,1371.0,12155702,1425280,13657922,14,1975,15841,17816,8362,0,0,209,0,0.4693533902110463,0.5306466097889537,0.11085541086663674,708.5328000000002,,無星等/未評鑑,0
